date,Adj Close,Close,High,Low,Open,Volume
2020-01-28 00:00:00+00:00,6.173795223236084,6.199250221252441,6.231750011444092,6.017749786376953,6.071249961853027,310976000
2020-01-29 00:00:00+00:00,6.113295555114746,6.138500213623047,6.2210001945495605,6.098499774932861,6.184750080108643,258848000
2020-01-30 00:00:00+00:00,6.120016098022461,6.145249843597412,6.158750057220459,5.985000133514404,6.040249824523926,290504000
2020-01-31 00:00:00+00:00,5.886480331420898,5.910749912261963,6.111249923706055,5.868750095367432,6.099249839782715,370420000
2020-02-03 00:00:00+00:00,5.983578681945801,6.0082502365112305,6.027750015258789,5.886250019073486,5.892499923706055,255564000
2020-02-04 00:00:00+00:00,6.152881145477295,6.178249835968018,6.197500228881836,6.100500106811523,6.150750160217285,271544000
2020-02-05 00:00:00+00:00,6.243257999420166,6.269000053405762,6.309999942779541,6.1852498054504395,6.299749851226807,208220000
2020-02-06 00:00:00+00:00,6.3301496505737305,6.356249809265137,6.356249809265137,6.2220001220703125,6.303500175476074,218284000
2020-02-07 00:00:00+00:00,6.263923645019531,6.289750099182129,6.338250160217285,6.264249801635742,6.315999984741211,189752000
2020-02-10 00:00:00+00:00,6.547255039215088,6.574250221252441,6.574999809265137,6.307499885559082,6.3125,529608000
2020-02-11 00:00:00+00:00,6.6697492599487305,6.697249889373779,6.8125,6.6207499504089355,6.683000087738037,638556000
2020-02-12 00:00:00+00:00,6.785521507263184,6.813499927520752,6.820000171661377,6.711249828338623,6.750249862670898,374644000
2020-02-13 00:00:00+00:00,6.741703510284424,6.769499778747559,6.836999893188477,6.727749824523926,6.755249977111816,528016000
2020-02-14 00:00:00+00:00,7.215002536773682,7.244750022888184,7.3742499351501465,7.150000095367432,7.18149995803833,1041924000
2020-02-18 00:00:00+00:00,7.383805751800537,7.414249897003174,7.432750225067139,7.121500015258789,7.140999794006348,620164000
2020-02-19 00:00:00+00:00,7.835195064544678,7.867499828338623,7.885250091552734,7.53725004196167,7.53725004196167,694332000
2020-02-20 00:00:00+00:00,7.685810565948486,7.71750020980835,7.9079999923706055,7.408750057220459,7.819250106811523,810052000
2020-02-21 00:00:00+00:00,7.321563243865967,7.351749897003174,7.630000114440918,7.266499996185303,7.604750156402588,768180000
2020-02-24 00:00:00+00:00,6.803946495056152,6.831999778747559,7.046750068664551,6.699999809265137,6.754749774932861,856916000
2020-02-25 00:00:00+00:00,6.524351119995117,6.551249980926514,6.969749927520752,6.448999881744385,6.90749979019165,1055496000
2020-02-26 00:00:00+00:00,6.663774013519287,6.691249847412109,6.886250019073486,6.550000190734863,6.551499843597412,747732000
2020-02-27 00:00:00+00:00,6.292830467224121,6.315000057220459,6.675000190734863,6.222249984741211,6.372499942779541,906416000
2020-02-28 00:00:00+00:00,6.728047847747803,6.7517499923706055,6.811500072479248,6.044750213623047,6.061500072479248,1133252000
2020-03-02 00:00:00+00:00,6.886490345001221,6.910749912261963,6.9397501945495605,6.525000095367432,6.922500133514404,890744000
2020-03-03 00:00:00+00:00,6.62391471862793,6.647250175476074,7.026750087738037,6.561500072479248,6.966750144958496,652792000
2020-03-04 00:00:00+00:00,7.0877814292907715,7.112750053405762,7.122250080108643,6.679999828338623,6.755000114440918,597408000
2020-03-05 00:00:00+00:00,6.808265686035156,6.832250118255615,7.079999923706055,6.787499904632568,6.912499904632568,540328000
2020-03-06 00:00:00+00:00,6.627651691436768,6.651000022888184,6.709750175476074,6.449999809265137,6.6519999504089355,515412000
2020-03-09 00:00:00+00:00,6.11445951461792,6.136000156402588,6.485000133514404,5.954500198364258,5.997499942779541,614160000
2020-03-10 00:00:00+00:00,6.504087924957275,6.5269999504089355,6.5269999504089355,6.149750232696533,6.41349983215332,580648000
2020-03-11 00:00:00+00:00,6.140120506286621,6.161749839782715,6.414999961853027,6.0642499923706055,6.386499881744385,499964000
2020-03-12 00:00:00+00:00,5.388767719268799,5.407750129699707,5.9029998779296875,5.394999980926514,5.636499881744385,816540000
2020-03-13 00:00:00+00:00,5.999863147735596,6.020999908447266,6.0254998207092285,5.490250110626221,5.762499809265137,634836000
2020-03-16 00:00:00+00:00,4.892763137817383,4.909999847412109,5.652500152587891,4.849999904632568,5.3102498054504395,726972000
2020-03-17 00:00:00+00:00,5.41268253326416,5.4317498207092285,5.521500110626221,4.775000095367432,5.022749900817871,833632000
2020-03-18 00:00:00+00:00,5.052700519561768,5.070499897003174,5.248499870300293,4.517000198364258,5.002500057220459,874268000
2020-03-19 00:00:00+00:00,5.305559158325195,5.324250221252441,5.41825008392334,4.834750175476074,5.048999786376953,765512000
2020-03-20 00:00:00+00:00,5.1256937980651855,5.143750190734863,5.757999897003174,5.1282501220703125,5.474999904632568,804636000
2020-03-23 00:00:00+00:00,5.298583030700684,5.317249774932861,5.4120001792907715,4.9629998207092285,5.142749786376953,643876000
2020-03-24 00:00:00+00:00,6.207632064819336,6.229499816894531,6.316500186920166,5.701250076293945,5.724999904632568,1101644000
2020-03-25 00:00:00+00:00,6.1189446449279785,6.140500068664551,6.545499801635742,6.0914998054504395,6.34499979019165,793432000
2020-03-26 00:00:00+00:00,6.408423900604248,6.431000232696533,6.555500030517578,6.25,6.348499774932861,696108000
2020-03-27 00:00:00+00:00,6.296070575714111,6.3182501792907715,6.578000068664551,6.2170000076293945,6.25,638828000
2020-03-30 00:00:00+00:00,6.61644172668457,6.639750003814697,6.64900016784668,6.339749813079834,6.383999824523926,602252000
2020-03-31 00:00:00+00:00,6.566866874694824,6.590000152587891,6.885000228881836,6.443749904632568,6.679999828338623,949960000
2020-04-01 00:00:00+00:00,6.055416584014893,6.076749801635742,6.538249969482422,6.0320000648498535,6.391250133514404,656912000
2020-04-02 00:00:00+00:00,6.364329814910889,6.386750221252441,6.400000095367432,6.057750225067139,6.105999946594238,675764000
2020-04-03 00:00:00+00:00,6.076343536376953,6.097750186920166,6.390749931335449,5.959750175476074,6.348999977111816,663212000
2020-04-06 00:00:00+00:00,6.686445236206055,6.710000038146973,6.747000217437744,6.323249816894531,6.38100004196167,727884000
2020-04-07 00:00:00+00:00,6.4530181884765625,6.475749969482422,6.956250190734863,6.432499885559082,6.932499885559082,784520000
2020-04-08 00:00:00+00:00,6.6503214836120605,6.673749923706055,6.698750019073486,6.514999866485596,6.585249900817871,542444000
2020-04-09 00:00:00+00:00,6.550673484802246,6.573750019073486,6.822999954223633,6.510499954223633,6.800000190734863,525564000
2020-04-13 00:00:00+00:00,6.722568511962891,6.746250152587891,6.755000114440918,6.425000190734863,6.513750076293945,398408000
2020-04-14 00:00:00+00:00,7.073829650878906,7.098750114440918,7.132999897003174,6.847249984741211,6.875,530948000
2020-04-15 00:00:00+00:00,6.996352672576904,7.020999908447266,7.104249954223633,6.884500026702881,6.929999828338623,366148000
2020-04-16 00:00:00+00:00,7.341636657714844,7.367499828338623,7.474999904632568,7.163750171661377,7.177000045776367,745620000
2020-04-17 00:00:00+00:00,7.282345294952393,7.308000087738037,7.471499919891357,7.173500061035156,7.449999809265137,539120000
2020-04-20 00:00:00+00:00,7.151058197021484,7.176249980926514,7.337500095367432,7.131750106811523,7.181000232696533,449388000
2020-04-21 00:00:00+00:00,6.714097499847412,6.737750053405762,7.1192498207092285,6.677750110626221,7.057750225067139,735160000
2020-04-22 00:00:00+00:00,7.128636837005615,7.153749942779541,7.196750164031982,6.885000228881836,6.930749893188477,483356000
2020-04-23 00:00:00+00:00,7.0753254890441895,7.100249767303467,7.328499794006348,7.074999809265137,7.196000099182129,424160000
2020-04-24 00:00:00+00:00,7.214334964752197,7.239749908447266,7.2417497634887695,7.014999866485596,7.090000152587891,352328000
2020-04-27 00:00:00+00:00,7.400928020477295,7.427000045776367,7.587500095367432,7.349999904632568,7.374750137329102,479388000
2020-04-28 00:00:00+00:00,7.258428573608398,7.283999919891357,7.605000019073486,7.278500080108643,7.574999809265137,442904000
2020-04-29 00:00:00+00:00,7.435307025909424,7.46150016784668,7.514500141143799,7.34375,7.419250011444092,379160000
2020-04-30 00:00:00+00:00,7.28134822845459,7.307000160217285,7.46150016784668,7.293000221252441,7.407249927520752,375916000
2020-05-01 00:00:00+00:00,7.044682025909424,7.069499969482422,7.222499847412109,7.020999908447266,7.108749866485596,342096000
2020-05-04 00:00:00+00:00,7.256686210632324,7.282249927520752,7.296000003814697,7.021999835968018,7.021999835968018,317556000
2020-05-05 00:00:00+00:00,7.317721366882324,7.343500137329102,7.506750106811523,7.282249927520752,7.386750221252441,368896000
2020-05-06 00:00:00+00:00,7.418615818023682,7.44474983215332,7.550000190734863,7.385250091552734,7.423250198364258,323464000
2020-05-07 00:00:00+00:00,7.594993591308594,7.6217498779296875,7.6852498054504395,7.5329999923706055,7.584499835968018,373732000
2020-05-08 00:00:00+00:00,7.785074234008789,7.8125,7.818749904632568,7.659749984741211,7.693749904632568,339216000
2020-05-11 00:00:00+00:00,8.037184715270996,8.065500259399414,8.112500190734863,7.778749942779541,7.807499885559082,469060000
2020-05-12 00:00:00+00:00,7.775108814239502,7.802499771118164,8.172499656677246,7.792749881744385,8.123499870300293,493060000
2020-05-13 00:00:00+00:00,7.752690315246582,7.78000020980835,8.078499794006348,7.594749927520752,7.917500019073486,625852000
2020-05-14 00:00:00+00:00,8.002310752868652,8.030500411987305,8.03600025177002,7.6875,7.841750144958496,602312000
2020-05-15 00:00:00+00:00,8.460945129394531,8.490750312805176,8.500499725341797,7.874000072479248,7.889750003814697,987660000
2020-05-18 00:00:00+00:00,8.719532012939453,8.750249862670898,8.916500091552734,8.680500030517578,8.760499954223633,774460000
2020-05-19 00:00:00+00:00,8.774588584899902,8.805500030517578,9.087499618530273,8.762749671936035,8.790249824523926,717320000
2020-05-20 00:00:00+00:00,8.938511848449707,8.970000267028809,9.043000221252441,8.888750076293945,8.991000175476074,587536000
2020-05-21 00:00:00+00:00,8.74444580078125,8.775250434875488,9.052499771118164,8.737500190734863,9.05150032043457,761068000
2020-05-22 00:00:00+00:00,8.994564056396484,9.026249885559082,9.093000411987305,8.713250160217285,8.825249671936035,1038764000
2020-05-26 00:00:00+00:00,8.687146186828613,8.71774959564209,9.181750297546387,8.67199993133545,9.156749725341797,770780000
2020-05-27 00:00:00+00:00,8.49532413482666,8.525250434875488,8.632749557495117,7.9967498779296875,8.625,1175892000
2020-05-28 00:00:00+00:00,8.457206726074219,8.487000465393066,8.760499954223633,8.379249572753906,8.412249565124512,734896000
2020-05-29 00:00:00+00:00,8.844343185424805,8.875499725341797,8.875499725341797,8.484999656677246,8.554499626159668,745256000
2020-06-01 00:00:00+00:00,8.775335311889648,8.806249618530273,8.840749740600586,8.689499855041504,8.833250045776367,389876000
2020-06-02 00:00:00+00:00,8.794269561767578,8.825249671936035,8.837249755859375,8.657999992370605,8.796250343322754,391320000
2020-06-03 00:00:00+00:00,8.738713264465332,8.769499778747559,8.866250038146973,8.699999809265137,8.822250366210938,365440000
2020-06-04 00:00:00+00:00,8.739712715148926,8.766500473022461,8.943249702453613,8.677499771118164,8.727999687194824,424280000
2020-06-05 00:00:00+00:00,8.892743110656738,8.920000076293945,8.996999740600586,8.708000183105469,8.794500350952148,481748000
2020-06-08 00:00:00+00:00,8.778096199035645,8.805000305175781,8.889749526977539,8.685750007629395,8.877249717712402,387736000
2020-06-09 00:00:00+00:00,9.018356323242188,9.045999526977539,9.109749794006348,8.751250267028809,8.800000190734863,468488000
2020-06-10 00:00:00+00:00,9.338129043579102,9.36674976348877,9.5,9.153499603271484,9.167750358581543,632180000
2020-06-11 00:00:00+00:00,8.769373893737793,8.796250343322754,9.261249542236328,8.78600025177002,9.149999618530273,583652000
2020-06-12 00:00:00+00:00,8.905203819274902,8.932499885559082,9.187250137329102,8.70324993133545,9.162500381469727,570908000
2020-06-15 00:00:00+00:00,9.145715713500977,9.173749923706055,9.182250022888184,8.743749618530273,8.815250396728516,400004000
2020-06-16 00:00:00+00:00,9.040787696838379,9.068499565124512,9.26675033569336,8.838749885559082,9.225000381469727,535716000
2020-06-17 00:00:00+00:00,9.207777976989746,9.236000061035156,9.298999786376953,9.070249557495117,9.113750457763672,408304000
2020-06-18 00:00:00+00:00,9.189833641052246,9.218000411987305,9.282500267028809,9.114500045776367,9.22700023651123,254408000
2020-06-19 00:00:00+00:00,9.232951164245605,9.261249542236328,9.444999694824219,9.227250099182129,9.242500305175781,524160000
2020-06-22 00:00:00+00:00,9.497639656066895,9.526749610900879,9.53125,9.273249626159668,9.300000190734863,398468000
2020-06-23 00:00:00+00:00,9.421119689941406,9.449999809265137,9.642499923706055,9.407500267028809,9.550999641418457,375108000
2020-06-24 00:00:00+00:00,9.207280158996582,9.23550033569336,9.556500434875488,9.144499778747559,9.476249694824219,449372000
2020-06-25 00:00:00+00:00,9.461000442504883,9.489999771118164,9.505000114440918,9.182250022888184,9.35575008392334,376072000
2020-06-26 00:00:00+00:00,9.127026557922363,9.154999732971191,9.5,9.125,9.5,592084000
2020-06-29 00:00:00+00:00,9.171889305114746,9.199999809265137,9.204500198364258,8.899999618530273,9.169750213623047,342248000
2020-06-30 00:00:00+00:00,9.468729972839355,9.497750282287598,9.526249885559082,9.266500473022461,9.314000129699707,367892000
2020-07-01 00:00:00+00:00,9.50088119506836,9.529999732971191,9.575750350952148,9.413000106811523,9.520750045776367,326648000
2020-07-02 00:00:00+00:00,9.582877159118652,9.612250328063965,9.737500190734863,9.57824993133545,9.638999938964844,364056000
2020-07-06 00:00:00+00:00,9.809183120727539,9.839249610900879,9.9087495803833,9.712499618530273,9.74174976348877,315892000
2020-07-07 00:00:00+00:00,9.841585159301758,9.871749877929688,10.069999694824219,9.850749969482422,9.946249961853027,357800000
2020-07-08 00:00:00+00:00,10.184783935546875,10.215999603271484,10.225000381469727,9.965499877929688,9.993749618530273,365480000
2020-07-09 00:00:00+00:00,10.476886749267578,10.508999824523926,10.569999694824219,10.233499526977539,10.380249977111816,494548000
2020-07-10 00:00:00+00:00,10.447229385375977,10.479249954223633,10.65524959564209,10.37874984741211,10.588749885559082,497676000
2020-07-13 00:00:00+00:00,10.02153205871582,10.052249908447266,10.79224967956543,10.024999618530273,10.595000267028809,457076000
2020-07-14 00:00:00+00:00,10.34528923034668,10.376999855041504,10.402750015258789,9.785499572753906,10.074999809265137,542676000
2020-07-15 00:00:00+00:00,10.195998191833496,10.227250099182129,10.432999610900879,10.055749893188477,10.414250373840332,403984000
2020-07-16 00:00:00+00:00,10.103781700134277,10.134750366210938,10.20674991607666,9.895500183105469,10.015000343322754,344964000
2020-07-17 00:00:00+00:00,10.170327186584473,10.201499938964844,10.248499870300293,10.087750434875488,10.225500106811523,266284000
2020-07-20 00:00:00+00:00,10.478631973266602,10.510749816894531,10.53125,10.156749725341797,10.274250030517578,284852000
2020-07-21 00:00:00+00:00,10.296937942504883,10.328499794006348,10.5600004196167,10.286749839782715,10.512999534606934,277036000
2020-07-22 00:00:00+00:00,10.406851768493652,10.438750267028809,10.602499961853027,10.291500091552734,10.367500305175781,367292000
2020-07-23 00:00:00+00:00,10.098798751831055,10.12975025177002,10.54699993133545,10.03125,10.449999809265137,411660000
2020-07-24 00:00:00+00:00,10.163347244262695,10.194499969482422,10.364749908447266,9.777000427246094,9.875,473292000
2020-07-27 00:00:00+00:00,10.389654159545898,10.421500205993652,10.441749572753906,10.21774959564209,10.232250213623047,292132000
2020-07-28 00:00:00+00:00,10.184285163879395,10.215499877929688,10.381999969482422,10.209250450134277,10.374250411987305,271636000
2020-07-29 00:00:00+00:00,10.433520317077637,10.465499877929688,10.516249656677246,10.347000122070312,10.39074993133545,284508000
2020-07-30 00:00:00+00:00,10.58156681060791,10.61400032043457,10.623000144958496,10.295249938964844,10.375,308880000
2020-07-31 00:00:00+00:00,10.582314491271973,10.614749908447266,10.766500473022461,10.432999610900879,10.563249588012695,386080000
2020-08-03 00:00:00+00:00,10.976607322692871,11.010250091552734,11.098750114440918,10.715250015258789,10.732500076293945,412720000
2020-08-04 00:00:00+00:00,11.193440437316895,11.227749824523926,11.227749824523926,10.906000137329102,11.050000190734863,310336000
2020-08-05 00:00:00+00:00,11.252262115478516,11.286749839782715,11.371749877929688,11.166250228881836,11.244000434875488,249924000
2020-08-06 00:00:00+00:00,11.300862312316895,11.33549976348877,11.357999801635742,11.178750038146973,11.349749565124512,244316000
2020-08-07 00:00:00+00:00,11.165277481079102,11.19950008392334,11.50475025177002,11.037500381469727,11.3125,342516000
2020-08-10 00:00:00+00:00,11.13088321685791,11.164999961853027,11.408249855041504,10.856499671936035,11.334250450134277,427796000
2020-08-11 00:00:00+00:00,10.816848754882812,10.850000381469727,11.136750221252441,10.79574966430664,11.073749542236328,354512000
2020-08-12 00:00:00+00:00,11.405292510986328,11.440250396728516,11.467000007629395,10.958250045776367,10.990750312805176,464412000
2020-08-13 00:00:00+00:00,11.408032417297363,11.442999839782715,11.721750259399414,11.35575008392334,11.545999526977539,374460000
2020-08-14 00:00:00+00:00,11.528665542602539,11.564000129699707,11.704750061035156,11.440500259399414,11.529999732971191,366436000
2020-08-17 00:00:00+00:00,12.299302101135254,12.336999893188477,12.409749984741211,11.81725025177002,11.851249694824219,621300000
2020-08-18 00:00:00+00:00,12.223284721374512,12.260749816894531,12.496000289916992,12.086250305175781,12.449999809265137,503448000
2020-08-19 00:00:00+00:00,12.101408004760742,12.138500213623047,12.3149995803833,12.097999572753906,12.296500205993652,622624000
2020-08-20 00:00:00+00:00,12.103899002075195,12.140999794006348,12.375,11.87874984741211,11.975000381469727,921388000
2020-08-21 00:00:00+00:00,12.644743919372559,12.683500289916992,12.80875015258789,12.195249557495117,12.201749801635742,999868000
2020-08-24 00:00:00+00:00,12.681379318237305,12.720250129699707,12.912500381469727,12.507499694824219,12.883749961853027,490564000
2020-08-25 00:00:00+00:00,12.711039543151855,12.75,12.761249542236328,12.573749542236328,12.630749702453613,289076000
2020-08-26 00:00:00+00:00,12.733970642089844,12.77299976348877,12.868499755859375,12.677749633789062,12.799249649047852,321244000
2020-08-27 00:00:00+00:00,12.58966064453125,12.628250122070312,12.850000381469727,12.566499710083008,12.781499862670898,317604000
2020-08-28 00:00:00+00:00,13.107575416564941,13.147749900817871,13.14799976348877,12.642499923706055,12.675000190734863,537160000
2020-08-31 00:00:00+00:00,13.333632469177246,13.374500274658203,13.574999809265137,13.037750244140625,13.18274974822998,500840000
2020-09-01 00:00:00+00:00,13.782889366149902,13.821000099182129,13.993749618530273,13.43649959564209,13.479999542236328,511316000
2020-09-02 00:00:00+00:00,14.306941032409668,14.346500396728516,14.726750373840332,13.899999618530273,14.703749656677246,874012000
2020-09-03 00:00:00+00:00,12.979609489440918,13.01550006866455,13.884499549865723,12.87874984741211,13.828749656677246,945128000
2020-09-04 00:00:00+00:00,12.587696075439453,12.6225004196167,13.175000190734863,11.704750061035156,12.7837495803833,1463684000
2020-09-08 00:00:00+00:00,11.88015079498291,11.913000106811523,12.550000190734863,11.70425033569336,11.73449993133545,795728000
2020-09-09 00:00:00+00:00,12.679940223693848,12.71500015258789,12.809249877929688,12.231749534606934,12.399999618530273,736200000
2020-09-10 00:00:00+00:00,12.277801513671875,12.311750411987305,13.065250396728516,12.166999816894531,12.989250183105469,698684000
2020-09-11 00:00:00+00:00,12.130956649780273,12.16450023651123,12.65250015258789,11.895750045776367,12.48550033569336,636928000
2020-09-14 00:00:00+00:00,12.836755752563477,12.872249603271484,13.3149995803833,12.631250381469727,13.081000328063965,1201744000
2020-09-15 00:00:00+00:00,12.955179214477539,12.991000175476074,13.298749923706055,12.827750205993652,13.279999732971191,727556000
2020-09-16 00:00:00+00:00,12.47999095916748,12.51449966430664,13.09274959564209,12.513750076293945,12.957249641418457,556384000
2020-09-17 00:00:00+00:00,12.429132461547852,12.463500022888184,12.589750289916992,12.034749984741211,12.13224983215332,792512000
2020-09-18 00:00:00+00:00,12.155638694763184,12.189249992370605,12.632499694824219,11.988750457763672,12.59375,698460000
2020-09-21 00:00:00+00:00,12.482735633850098,12.517250061035156,12.522500038146973,11.904500007629395,11.925000190734863,721044000
2020-09-22 00:00:00+00:00,12.602901458740234,12.637749671936035,12.64799976348877,12.155500411987305,12.574999809265137,646452000
2020-09-23 00:00:00+00:00,12.090320587158203,12.123749732971191,12.72700023651123,12.07925033569336,12.575499534606934,647012000
2020-09-24 00:00:00+00:00,12.313950538635254,12.347999572753906,12.569499969482422,12.013999938964844,12.072250366210938,731240000
2020-09-25 00:00:00+00:00,12.838250160217285,12.873749732971191,12.883500099182129,12.245750427246094,12.447500228881836,588016000
2020-09-28 00:00:00+00:00,12.999056816101074,13.03499984741211,13.051750183105469,12.75,13.040249824523926,573808000
2020-09-29 00:00:00+00:00,13.189282417297363,13.225749969482422,13.442749977111816,12.933250427246094,12.9375,621460000
2020-09-30 00:00:00+00:00,13.49319076538086,13.530500411987305,13.6225004196167,13.150250434875488,13.157500267028809,689184000
2020-10-01 00:00:00+00:00,13.576958656311035,13.614500045776367,13.762749671936035,13.460749626159668,13.758000373840332,525004000
2020-10-02 00:00:00+00:00,13.026232719421387,13.062250137329102,13.519499778747559,13.050999641418457,13.225000381469727,552496000
2020-10-05 00:00:00+00:00,13.604880332946777,13.642499923706055,13.64424991607666,13.222749710083008,13.236000061035156,479820000
2020-10-06 00:00:00+00:00,13.698622703552246,13.736499786376953,14.142000198364258,13.664999961853027,13.829999923706055,784420000
2020-10-07 00:00:00+00:00,13.925494194030762,13.96399974822998,14.119250297546387,13.863499641418457,13.999750137329102,418084000
2020-10-08 00:00:00+00:00,13.800592422485352,13.838749885559082,14.084500312805176,13.758000373840332,14.074999809265137,378900000
2020-10-09 00:00:00+00:00,13.724800109863281,13.762749671936035,13.824250221252441,13.660750389099121,13.767000198364258,346892000
2020-10-12 00:00:00+00:00,14.186772346496582,14.22599983215332,14.347000122070312,13.912500381469727,13.989500045776367,434744000
2020-10-13 00:00:00+00:00,14.208961486816406,14.248250007629395,14.34850025177002,14.018750190734863,14.296500205993652,344604000
2020-10-14 00:00:00+00:00,14.056385040283203,14.095250129699707,14.34274959564209,13.960000038146973,14.290499687194824,276100000
2020-10-15 00:00:00+00:00,13.931478500366211,13.970000267028809,14.005749702453613,13.767749786376953,13.810750007629395,267224000
2020-10-16 00:00:00+00:00,13.77341365814209,13.81149959564209,14.121500015258789,13.792499542236328,14.036749839782715,242392000
2020-10-19 00:00:00+00:00,13.460530281066895,13.497750282287598,13.983499526977539,13.406749725341797,13.902999877929688,298068000
2020-10-20 00:00:00+00:00,13.607874870300293,13.645500183105469,13.799750328063965,13.506999969482422,13.583499908447266,229212000
2020-10-21 00:00:00+00:00,13.487456321716309,13.524749755859375,13.791500091552734,13.477499961853027,13.625,219596000
2020-10-22 00:00:00+00:00,13.32415771484375,13.361000061035156,13.611749649047852,13.231749534606934,13.522500038146973,290480000
2020-10-23 00:00:00+00:00,13.552777290344238,13.590250015258789,13.593250274658203,13.291250228881836,13.449999809265137,233484000
2020-10-26 00:00:00+00:00,13.105011940002441,13.141249656677246,13.692749977111816,13.03849983215332,13.427000045776367,336896000
2020-10-27 00:00:00+00:00,13.359809875488281,13.396750450134277,13.442000389099121,13.191499710083008,13.305999755859375,250520000
